ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
5010,1988,Graduation,Single,25008.00,1.00,0.00,72.00,2.00,8.00,8.00,6.00,1.00,9.00,2.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4427,1995,2n Cycle,Single,83257.00,0.00,0.00,56.00,536.00,27.00,590.00,38.00,107.00,67.00,1.00,5.00,10.00,12.00,6.00,1.00,0.00,1.00,0.00,0.00,1.00,3.00,11.00,1.00
11148,1975,Graduation,Together,22280.00,1.00,0.00,85.00,2.00,1.00,4.00,3.00,1.00,2.00,1.00,1.00,0.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1168,1978,PhD,Married,72159.00,0.00,0.00,62.00,322.00,53.00,899.00,34.00,40.00,53.00,1.00,4.00,6.00,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9595,1961,Graduation,Together,64260.00,0.00,0.00,1.00,539.00,169.00,816.00,20.00,0.00,30.00,1.00,4.00,5.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
10163,1984,PhD,Single,82733.00,0.00,0.00,28.00,712.00,50.00,420.00,65.00,38.00,38.00,1.00,8.00,4.00,7.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
2886,1971,Master,Divorced,74290.00,0.00,1.00,70.00,1121.00,0.00,72.00,0.00,12.00,12.00,4.00,10.00,8.00,10.00,6.00,0.00,1.00,0.00,1.00,0.00,0.00,3.00,11.00,0.00
6710,1951,Master,Single,58217.00,2.00,1.00,84.00,68.00,1.00,13.00,3.00,5.00,13.00,1.00,2.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5316,1976,Master,Together,21024.00,0.00,0.00,89.00,36.00,4.00,18.00,6.00,2.00,18.00,1.00,2.00,0.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9029,1972,PhD,Married,70116.00,0.00,0.00,73.00,707.00,44.00,603.00,95.00,58.00,29.00,1.00,2.00,8.00,12.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
521,1985,Graduation,Together,54006.00,1.00,0.00,42.00,174.00,77.00,203.00,6.00,24.00,97.00,2.00,8.00,1.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1459,1966,PhD,Married,69063.00,0.00,1.00,16.00,666.00,35.00,124.00,69.00,8.00,26.00,1.00,5.00,3.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10241,1975,2n Cycle,Divorced,11448.00,0.00,0.00,16.00,0.00,0.00,0.00,6.00,2.00,6.00,1.00,1.00,0.00,2.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1630,1979,Graduation,Single,61825.00,0.00,1.00,56.00,162.00,50.00,100.00,55.00,30.00,27.00,1.00,4.00,2.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3254,1971,Graduation,Married,70886.00,1.00,0.00,65.00,407.00,70.00,239.00,103.00,88.00,53.00,1.00,5.00,4.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9064,1982,Graduation,Married,69109.00,0.00,0.00,10.00,823.00,25.00,459.00,124.00,29.00,95.00,1.00,6.00,6.00,7.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
3678,1973,Graduation,Widow,60208.00,1.00,1.00,13.00,488.00,23.00,71.00,15.00,0.00,59.00,11.00,8.00,3.00,7.00,7.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
4227,1968,Master,Together,32889.00,1.00,1.00,78.00,28.00,0.00,13.00,4.00,2.00,8.00,3.00,2.00,1.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9467,1984,Graduation,Single,34738.00,1.00,0.00,51.00,3.00,2.00,10.00,3.00,0.00,2.00,1.00,1.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8486,1971,Master,Together,30538.00,1.00,0.00,27.00,284.00,0.00,52.00,8.00,3.00,20.00,4.00,9.00,0.00,4.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2186,1977,2n Cycle,Together,82326.00,0.00,0.00,30.00,938.00,142.00,754.00,159.00,81.00,183.00,1.00,5.00,10.00,6.00,2.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
3286,1967,PhD,Divorced,26642.00,1.00,0.00,71.00,13.00,2.00,15.00,2.00,2.00,8.00,2.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8602,1964,Graduation,Divorced,69932.00,0.00,1.00,97.00,412.00,172.00,153.00,150.00,105.00,57.00,2.00,7.00,6.00,11.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3722,1972,Graduation,Single,44503.00,1.00,1.00,83.00,31.00,1.00,8.00,0.00,0.00,8.00,2.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6715,1948,PhD,Single,60200.00,0.00,1.00,3.00,502.00,19.00,132.00,0.00,6.00,26.00,6.00,6.00,2.00,11.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4796,1952,Graduation,Divorced,49638.00,0.00,1.00,71.00,18.00,10.00,3.00,3.00,5.00,0.00,1.00,1.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9612,1987,2n Cycle,Single,23830.00,0.00,0.00,3.00,1.00,8.00,6.00,4.00,8.00,16.00,1.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3766,1959,Master,Widow,33051.00,0.00,0.00,15.00,100.00,71.00,243.00,108.00,94.00,219.00,3.00,9.00,1.00,8.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
1399,1958,Graduation,Married,72905.00,0.00,0.00,52.00,407.00,114.00,445.00,181.00,165.00,203.00,1.00,3.00,7.00,9.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,0.00
1570,1951,PhD,Together,69702.00,0.00,1.00,8.00,664.00,9.00,240.00,50.00,19.00,57.00,2.00,7.00,7.00,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3426,1975,Graduation,Divorced,70300.00,1.00,0.00,89.00,1045.00,61.00,338.00,60.00,46.00,46.00,3.00,5.00,5.00,13.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3074,1984,PhD,Married,70643.00,0.00,0.00,66.00,1218.00,107.00,304.00,23.00,143.00,33.00,1.00,5.00,8.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
8341,1969,PhD,Married,30396.00,1.00,0.00,22.00,15.00,0.00,6.00,0.00,1.00,12.00,2.00,1.00,1.00,2.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
5180,1968,PhD,Divorced,50616.00,0.00,1.00,56.00,128.00,0.00,16.00,0.00,1.00,4.00,2.00,4.00,0.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6461,1969,Master,Single,62772.00,0.00,1.00,74.00,581.00,49.00,157.00,43.00,8.00,108.00,1.00,5.00,6.00,11.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7679,1985,PhD,Single,30298.00,0.00,0.00,48.00,6.00,3.00,12.00,6.00,1.00,0.00,1.00,1.00,1.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10702,1984,Graduation,Single,52413.00,1.00,0.00,67.00,185.00,8.00,133.00,56.00,56.00,12.00,2.00,7.00,1.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7505,1957,PhD,Married,44155.00,1.00,1.00,24.00,22.00,1.00,9.00,0.00,0.00,14.00,1.00,1.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5113,1971,PhD,Divorced,86979.00,0.00,0.00,67.00,584.00,100.00,835.00,65.00,83.00,35.00,1.00,5.00,5.00,5.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
10858,1975,Graduation,Together,76532.00,1.00,1.00,38.00,355.00,30.00,177.00,90.00,138.00,30.00,4.00,9.00,5.00,7.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2961,1982,Graduation,Married,42081.00,1.00,0.00,86.00,175.00,10.00,110.00,54.00,6.00,27.00,2.00,6.00,3.00,4.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2747,1988,PhD,Married,67546.00,0.00,0.00,90.00,864.00,134.00,768.00,150.00,38.00,172.00,1.00,4.00,10.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3010,1989,Master,Together,88420.00,0.00,0.00,87.00,957.00,153.00,612.00,99.00,95.00,153.00,1.00,4.00,7.00,8.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,3.00,11.00,0.00
5790,1985,Graduation,Married,31158.00,1.00,0.00,62.00,25.00,6.00,16.00,20.00,0.00,5.00,2.00,2.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6892,1968,Graduation,Divorced,61671.00,0.00,1.00,23.00,641.00,7.00,56.00,0.00,0.00,28.00,8.00,10.00,4.00,6.00,8.00,0.00,1.00,0.00,1.00,0.00,0.00,3.00,11.00,0.00
1743,1974,Graduation,Single,69719.00,0.00,0.00,99.00,273.00,86.00,208.00,177.00,14.00,43.00,1.00,2.00,3.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3578,1949,Graduation,Divorced,49160.00,0.00,1.00,29.00,122.00,21.00,43.00,25.00,10.00,15.00,2.00,3.00,1.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8462,1978,Basic,Together,24882.00,1.00,0.00,52.00,1.00,4.00,10.00,29.00,0.00,36.00,1.00,1.00,1.00,2.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5558,1954,PhD,Single,90933.00,0.00,0.00,90.00,1020.00,31.00,430.00,62.00,63.00,79.00,1.00,4.00,6.00,4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
4619,1945,PhD,Single,113734.00,0.00,0.00,9.00,6.00,2.00,3.00,1.00,262.00,3.00,0.00,27.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8780,1950,PhD,Together,59292.00,0.00,1.00,71.00,378.00,14.00,68.00,19.00,14.00,14.00,2.00,3.00,5.00,8.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10789,1964,PhD,Married,45759.00,1.00,1.00,13.00,42.00,1.00,18.00,3.00,0.00,4.00,2.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10779,1983,Graduation,Single,22148.00,0.00,0.00,16.00,15.00,5.00,14.00,0.00,4.00,11.00,1.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5896,1987,Master,Married,73395.00,0.00,0.00,94.00,272.00,7.00,80.00,20.00,7.00,11.00,1.00,4.00,4.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2337,1971,Graduation,Divorced,29819.00,1.00,0.00,77.00,9.00,1.00,24.00,2.00,1.00,2.00,3.00,3.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10951,1968,Graduation,Married,45688.00,0.00,1.00,20.00,279.00,0.00,18.00,0.00,0.00,9.00,2.00,3.00,1.00,8.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
544,1954,Graduation,Married,62820.00,0.00,0.00,51.00,398.00,61.00,265.00,138.00,61.00,53.00,1.00,3.00,4.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
17,1971,PhD,Married,60491.00,0.00,1.00,81.00,637.00,47.00,237.00,12.00,19.00,76.00,4.00,6.00,11.00,7.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10680,1986,Graduation,Together,33235.00,1.00,0.00,71.00,45.00,0.00,16.00,2.00,1.00,6.00,1.00,3.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3265,1959,Graduation,Married,35701.00,0.00,0.00,36.00,21.00,1.00,9.00,7.00,3.00,5.00,1.00,1.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5623,1980,Master,Married,31535.00,1.00,0.00,95.00,15.00,4.00,13.00,0.00,0.00,19.00,1.00,1.00,1.00,2.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5832,1960,2n Cycle,Together,92556.00,0.00,0.00,32.00,493.00,183.00,352.00,184.00,23.00,28.00,0.00,3.00,5.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5544,1970,Graduation,Single,67384.00,0.00,1.00,32.00,957.00,40.00,175.00,158.00,53.00,107.00,2.00,7.00,8.00,5.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6417,1971,Master,Together,80573.00,0.00,0.00,85.00,829.00,138.00,430.00,60.00,92.00,15.00,1.00,4.00,6.00,13.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5831,1967,Graduation,Married,77870.00,0.00,1.00,93.00,1017.00,50.00,500.00,65.00,50.00,133.00,3.00,5.00,5.00,5.00,8.00,0.00,1.00,0.00,1.00,0.00,0.00,3.00,11.00,1.00
7101,1963,PhD,Widow,52278.00,0.00,1.00,24.00,953.00,0.00,71.00,0.00,0.00,174.00,6.00,10.00,5.00,10.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10176,1968,Graduation,Single,57107.00,0.00,1.00,44.00,159.00,0.00,120.00,0.00,0.00,137.00,7.00,4.00,4.00,8.00,8.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00,11.00,1.00
2326,1990,Graduation,Married,18929.00,0.00,0.00,15.00,32.00,0.00,8.00,23.00,4.00,18.00,1.00,1.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4385,1981,PhD,Single,36038.00,1.00,0.00,82.00,23.00,0.00,15.00,0.00,2.00,7.00,2.00,3.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2929,1976,Graduation,Single,20180.00,0.00,0.00,27.00,18.00,42.00,24.00,15.00,20.00,18.00,1.00,2.00,1.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10686,1965,PhD,Together,34230.00,1.00,1.00,72.00,15.00,0.00,4.00,0.00,0.00,2.00,1.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2546,1977,2n Cycle,Single,31878.00,0.00,1.00,7.00,23.00,4.00,5.00,10.00,5.00,23.00,1.00,1.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3283,1972,2n Cycle,Married,70932.00,0.00,1.00,57.00,200.00,193.00,100.00,46.00,185.00,185.00,2.00,6.00,2.00,12.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3138,1956,Graduation,Single,91249.00,0.00,0.00,84.00,1324.00,27.00,119.00,71.00,108.00,27.00,0.00,7.00,9.00,6.00,4.00,0.00,1.00,1.00,1.00,1.00,0.00,3.00,11.00,1.00
4994,1943,Master,Single,77598.00,0.00,0.00,53.00,1193.00,33.00,281.00,129.00,66.00,33.00,1.00,7.00,5.00,13.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
7966,1959,Graduation,Single,80982.00,1.00,1.00,48.00,505.00,137.00,401.00,104.00,22.00,22.00,3.00,11.00,5.00,11.00,5.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,11.00,0.00
3112,1977,Master,Married,22701.00,1.00,0.00,2.00,2.00,4.00,9.00,0.00,4.00,5.00,1.00,1.00,0.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10872,1969,PhD,Married,55212.00,0.00,1.00,65.00,1103.00,0.00,45.00,0.00,0.00,34.00,3.00,4.00,2.00,11.00,8.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00,11.00,0.00
2181,1970,Graduation,Married,70617.00,0.00,0.00,45.00,353.00,61.00,753.00,40.00,46.00,27.00,1.00,3.00,3.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1867,1957,Graduation,Single,64849.00,0.00,0.00,42.00,652.00,48.00,350.00,94.00,84.00,108.00,1.00,9.00,3.00,6.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
1518,1965,Master,Married,62694.00,1.00,1.00,29.00,379.00,6.00,157.00,25.00,91.00,91.00,5.00,9.00,3.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5734,1974,PhD,Married,61917.00,1.00,1.00,83.00,46.00,4.00,36.00,2.00,2.00,1.00,1.00,2.00,0.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2878,1947,PhD,Married,67472.00,0.00,1.00,93.00,162.00,31.00,127.00,8.00,17.00,69.00,2.00,4.00,2.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1458,1982,Master,Married,21059.00,1.00,0.00,40.00,8.00,3.00,19.00,3.00,3.00,8.00,3.00,3.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7007,1968,Master,Married,29543.00,2.00,0.00,47.00,17.00,3.00,18.00,3.00,4.00,18.00,2.00,3.00,1.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6200,1951,Graduation,Married,75903.00,0.00,1.00,50.00,340.00,108.00,185.00,130.00,38.00,100.00,2.00,6.00,6.00,9.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1403,1975,2n Cycle,Together,34984.00,1.00,1.00,40.00,8.00,4.00,15.00,3.00,5.00,3.00,2.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4827,1956,PhD,Single,54998.00,0.00,1.00,3.00,154.00,22.00,202.00,39.00,30.00,8.00,5.00,4.00,2.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
6250,1949,PhD,Widow,54356.00,0.00,1.00,62.00,710.00,15.00,30.00,20.00,0.00,0.00,3.00,11.00,2.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
9291,1959,Master,Married,34242.00,0.00,1.00,25.00,8.00,2.00,4.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2478,1973,Graduation,Married,25410.00,1.00,0.00,48.00,2.00,2.00,4.00,13.00,13.00,4.00,1.00,1.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1139,1984,PhD,Married,73356.00,0.00,0.00,56.00,1050.00,14.00,322.00,0.00,14.00,112.00,1.00,5.00,11.00,5.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
5138,1950,Graduation,Together,28320.00,0.00,1.00,68.00,19.00,1.00,14.00,3.00,2.00,4.00,1.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5393,1977,Graduation,Single,23763.00,1.00,0.00,64.00,22.00,0.00,6.00,6.00,2.00,6.00,1.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10413,1984,Graduation,Married,72570.00,0.00,0.00,67.00,274.00,83.00,216.00,151.00,141.00,224.00,1.00,4.00,6.00,12.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5015,1976,Master,Married,34529.00,1.00,0.00,94.00,68.00,6.00,38.00,3.00,6.00,41.00,2.00,2.00,2.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10868,1951,Graduation,Widow,70792.00,0.00,0.00,82.00,344.00,45.00,654.00,104.00,11.00,114.00,2.00,3.00,4.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10676,1982,Graduation,Married,63211.00,0.00,0.00,3.00,145.00,193.00,459.00,205.00,26.00,145.00,2.00,3.00,8.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
2495,1974,Master,Married,83891.00,0.00,1.00,24.00,217.00,38.00,350.00,111.00,85.00,15.00,1.00,4.00,7.00,10.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7842,1968,Graduation,Single,36065.00,1.00,1.00,54.00,18.00,7.00,34.00,10.00,2.00,3.00,3.00,3.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9955,1954,Graduation,Together,39898.00,0.00,1.00,20.00,69.00,8.00,26.00,12.00,7.00,12.00,2.00,3.00,0.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6663,1940,PhD,Single,51141.00,0.00,0.00,96.00,144.00,0.00,7.00,0.00,0.00,6.00,1.00,3.00,1.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2162,1976,Graduation,Married,56939.00,0.00,1.00,19.00,256.00,34.00,103.00,90.00,29.00,49.00,2.00,3.00,3.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3434,1951,Graduation,Single,80872.00,0.00,0.00,60.00,483.00,72.00,567.00,94.00,12.00,108.00,1.00,4.00,4.00,10.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7919,1976,PhD,Together,72335.00,0.00,0.00,2.00,1285.00,105.00,653.00,28.00,21.00,0.00,1.00,10.00,4.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
5626,1964,PhD,Single,61798.00,0.00,0.00,13.00,338.00,4.00,89.00,11.00,8.00,13.00,1.00,4.00,2.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6428,1950,PhD,Widow,76842.00,0.00,0.00,37.00,605.00,10.00,345.00,84.00,54.00,32.00,1.00,1.00,8.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8514,1976,Graduation,Together,29478.00,1.00,0.00,59.00,8.00,0.00,7.00,3.00,1.00,1.00,1.00,1.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10448,1956,Graduation,Single,46998.00,0.00,1.00,55.00,172.00,41.00,86.00,45.00,6.00,27.00,5.00,5.00,3.00,5.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2109,1990,Graduation,Single,96843.00,0.00,0.00,60.00,448.00,71.00,951.00,40.00,17.00,17.00,1.00,6.00,11.00,10.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
7530,1950,PhD,Widow,56551.00,1.00,1.00,48.00,67.00,4.00,32.00,17.00,2.00,16.00,3.00,2.00,1.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8925,1965,Master,Married,70053.00,0.00,1.00,38.00,512.00,53.00,98.00,81.00,179.00,89.00,3.00,8.00,5.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3009,1962,PhD,Widow,71670.00,0.00,0.00,8.00,1462.00,16.00,128.00,0.00,0.00,160.00,1.00,5.00,3.00,6.00,6.00,0.00,1.00,1.00,0.00,1.00,0.00,3.00,11.00,1.00
6355,1978,Graduation,Married,44359.00,1.00,1.00,19.00,20.00,0.00,14.00,7.00,3.00,1.00,3.00,2.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3517,1952,Graduation,Single,40887.00,1.00,1.00,32.00,50.00,4.00,44.00,10.00,10.00,43.00,3.00,3.00,1.00,3.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
1158,1966,Graduation,Divorced,48877.00,0.00,1.00,27.00,102.00,1.00,15.00,2.00,0.00,24.00,1.00,3.00,0.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6203,1947,Graduation,Together,74485.00,0.00,0.00,58.00,499.00,149.00,815.00,173.00,49.00,49.00,1.00,6.00,7.00,12.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7165,1972,Graduation,Together,64474.00,0.00,1.00,59.00,381.00,35.00,172.00,56.00,86.00,93.00,2.00,8.00,2.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3595,1963,Graduation,Together,77226.00,0.00,1.00,29.00,631.00,43.00,239.00,128.00,76.00,21.00,2.00,6.00,8.00,12.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8537,1949,Graduation,Widow,72643.00,0.00,0.00,60.00,526.00,80.00,553.00,123.00,94.00,53.00,1.00,3.00,10.00,7.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,1.00
4331,1978,Master,Together,85738.00,0.00,0.00,41.00,913.00,26.00,376.00,17.00,26.00,13.00,1.00,3.00,6.00,11.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
6281,1966,Graduation,Divorced,55686.00,0.00,1.00,27.00,673.00,0.00,199.00,37.00,47.00,26.00,2.00,6.00,3.00,5.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4338,1983,Graduation,Single,39062.00,1.00,0.00,28.00,23.00,0.00,9.00,0.00,0.00,12.00,1.00,1.00,0.00,3.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2452,1971,Graduation,Together,34600.00,1.00,1.00,8.00,199.00,33.00,60.00,8.00,3.00,15.00,5.00,5.00,2.00,5.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
